,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
163,RPQNMLKMPHOFFKD98CA,坡道平面,800000,20.59,nan
164,RPTQMLKMPHOFFCD78CA,坡道機械,0,nan,nan
165,RPPOMLTKPHOFFAD68CA,坡道平面,0,nan,nan
166,RPTQMLLMPHOFFKD07CA,坡道平面,1200000,19.23,nan
167,RPVPMLLMPHOFFKD17CA,坡道平面,1200000,19.23,nan
168,RPRQMLLMPHOFFKD86CA,坡道平面,1200000,19.23,nan
169,RPRQMLLMPHOFFKD86CA,坡道平面,1200000,19.23,nan
170,RPWOMLLMPHOFFKD17CA,坡道平面,1200000,17.01,nan
171,RPOPMLLMPHOFFKD09CA,坡道平面,1100000,17.01,nan
172,RPPPMLLMPHOFFKD56CA,坡道平面,1300000,19.23,nan
173,RPQPMLLMPHOFFKD66CA,坡道平面,1200000,19.23,nan
174,RPRPMLLMPHOFFKD76CA,坡道平面,1150000,19.23,nan
175,RPRPMLLMPHOFFKD76CA,坡道平面,1150000,19.23,nan
176,RPXPMLLMPHOFFKD37CA,坡道平面,1100000,17.01,nan
177,RPOQMLLMPHOFFKD56CA,坡道平面,1100000,17.01,nan
178,RPPQMLLMPHOFFKD66CA,坡道平面,1300000,19.23,nan
179,RPTOMLLMPHOFFKD86CA,坡道平面,1100000,19.23,nan
180,RPUOMLLMPHOFFKD96CA,坡道平面,1300000,19.23,nan
181,RPUOMLLMPHOFFKD96CA,坡道平面,1300000,19.23,nan
182,RPXNMLLMPHOFFKD17CA,坡道平面,1200000,19.23,nan
183,RPOOMLLMPHOFFKD98CA,坡道平面,1100000,19.23,nan
184,RPPNMLPJQHOFFBD28CA,坡道平面,0,nan,nan
185,RPSPMLQKQHOFFBD98CA,坡道平面,850000,34.07,nan
186,RPQOMLPKQHOFFBD58CA,一樓平面,750000,15.13,nan
187,RPRNMLRJQHOFFBD68CA,坡道平面,0,34.07,nan
188,RPWPMLNLPHOFFCD56CA,坡道平面,0,nan,nan
189,RPTOMLOLPHOFFCD88CA,一樓平面,0,18.2,nan
190,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
191,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
192,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
193,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
194,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
195,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
