,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
2608,RPTNMLMJQHOFFBD38CA,淵西段,26.18,都市：其他:道路用地,6,1,持分移轉,12150000
2609,RPTNMLMJQHOFFBD38CA,淵西段,226.11,都市：其他:道路用地,21100,2236,持分移轉,12170000
2610,RPXNMLLJQHOFFBD68CA,外塭段,7.64,都市：住,405,2,持分移轉,1870000
2611,RPXNMLLJQHOFFBD68CA,外塭段,0.57,都市：其他:道路用地,405,2,持分移轉,1870001
2612,RPRPMLQKQHOFFBD88CA,海前段,38.32,都市：農,3,1,持分移轉,7600001
2613,RPOOMLTJQHOFFBD68CA,新淵段,91.28,都市：住,1,1,全筆移轉,6540000
2614,RPSNMLSJQHOFFBD88CA,怡北段,189.66,都市：住,1,1,全筆移轉,13360000
2615,RPTNMLSJQHOFFBD98CA,怡北段,189.66,都市：住,1,1,全筆移轉,13360001
2616,RPUNMLMJQHOFFBD48CA,十二佃段,2549.15,都市：工,1,1,全筆移轉,620000
2617,RPUNMLMJQHOFFBD48CA,十二佃段,2422.89,都市：工,1,1,全筆移轉,630000
2618,RPRNMLLLQHOFFAD18CA,華興段,3.0,都市：其他:道路用地,1,1,全筆移轉,10920001
2619,RPRNMLMJQHOFFGD68CA,三聖段,325.81,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,370001
2620,RPSNMLMJQHOFFGD78CA,三吉段,166.8,非都市：一般農業區 ; 非都市編定：農牧用地,2,1,持分移轉,6640001
