,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
1707,中和區,房地(土地+建物),新北市中和區板南路186號二樓,26.2,住,nan,nan,1080619,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661024.0,94.08,2,1,1,有,無,3700000,39328.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPPQMLSKPHOFFHF07CA,94.08,0.0,0.0,nan,nan
1708,永和區,房地(土地+建物),新北市永和區文化路９０巷３２弄７號二樓,33.8,住,nan,nan,1080611,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770903.0,118.79,3,2,2,有,無,5337400,44931.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQQMLTKPHOFFHF27CA,107.63,0.0,11.16,nan,nan
1709,永和區,房地(土地+建物),新北市永和區民樂街７１巷３號,23.01,住,nan,nan,1080620,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680831.0,77.08,3,1,1,有,無,3300000,42813.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPROMLSKPHOFFHF07CA,77.08,0.0,0.0,nan,nan
1710,中和區,房地(土地+建物),新北市中和區華福街５４號,15.64,住,nan,nan,1080710,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,660128.0,71.86,1,1,1,有,無,4800000,66797.0,nan,0.0,0,nan,RPUNMLRJQHOFFHF17CA,71.86,0.0,0.0,nan,nan
1711,板橋區,房地(土地+建物),新北市板橋區稚暉街37巷17號,35.25,住,nan,nan,1080610,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,nan,79.32,4,2,2,有,無,12860000,162128.0,nan,0.0,0,含增建或未登記建物。權利人姓名有難字。,RPROMLSKPHOFFAF98CA,79.32,0.0,0.0,nan,nan
1712,土城區,房地(土地+建物),新北市土城區學府路一段９８巷２３號二樓,18.55,住,nan,nan,1080622,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830516.0,108.76,3,2,2,有,無,8200000,75395.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWOMLRKPHOFFAF76CA,71.82,10.32,7.69,nan,nan
1713,土城區,房地(土地+建物),新北市土城區大暖路26號三樓,19.85,住,nan,nan,1080621,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,891018.0,100.73,3,2,2,有,無,7800000,77435.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLQLPHOFFAF56CA,70.08,0.0,7.49,nan,nan
1714,板橋區,土地,光華段256地號,18.33,住,nan,nan,1080610,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,5263000,287125.0,nan,0.0,0,畸零地或有合併使用之交易。；,RPQNMLRLPHOFFAF78CA,0.0,0.0,0.0,nan,nan
1715,板橋區,土地,光華段256地號,34.22,住,nan,nan,1080610,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,9823000,287054.0,nan,0.0,0,畸零地或有合併使用之交易。；,RPRNMLRLPHOFFAF88CA,0.0,0.0,0.0,nan,nan
1716,新店區,土地,寶強段855地號,0.63,其他,nan,nan,1080628,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,134347,0.0,nan,0.0,0,包含公共設施保留地之交易。；,RPXNMLMJQHOFFCF09CA,0.0,0.0,0.0,nan,nan
1717,五股區,房地(土地+建物),新北市五股區中興路一段４６巷１２號,139.56,工,nan,nan,1080610,土地1建物3車位0,全,三層,透天厝,工業用,鋼筋混凝土造,730109.0,327.0,6,4,3,有,無,10000000,30581.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTNMLRLPHOFFBF56CA,295.38,10.54,21.08,nan,nan
1718,新莊區,房地(土地+建物)+車位,新北市新莊區頭成街１１１號十二樓,20.34,住,nan,nan,1080612,土地1建物1車位2,十二層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030617.0,128.07,3,3,4,有,有,5832039,45538.0,坡道平面,24.86,0,親友、員工或其他特殊關係間之交易。；,RPPNMLTLPHOFFBF98CA,60.59,2.15,8.4,nan,nan
1719,五股區,土地,觀音東段1025地號,623.72,其他,nan,nan,1080625,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,3873900,6211.0,nan,0.0,0,包含公共設施保留地之交易。；,RPOUMLRKPHOFFBF66CA,0.0,0.0,0.0,nan,nan
1720,五股區,房地(土地+建物),新北市五股區五福路６巷７號二樓,14.01,住,nan,nan,1080709,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701023.0,40.97,2,1,1,有,無,2800000,68343.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSTMLSKPHOFFBF07CA,32.44,0.0,8.53,nan,nan
