,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
385,RPTNMLMJPHOFFDF68CA,坡道平面,1800000,35.86,nan
386,RPUNMLMJPHOFFDF78CA,坡道平面,1980000,35.86,nan
387,RPVNMLMJPHOFFDF88CA,坡道平面,2100000,35.86,nan
388,RPWNMLMJPHOFFDF98CA,坡道平面,2000000,35.86,nan
389,RPOOMLMJPHOFFDF28CA,坡道平面,1750000,35.86,nan
390,RPPOMLMJPHOFFDF38CA,坡道平面,1950000,35.86,nan
391,RPTOMLMJPHOFFDF78CA,坡道平面,1730000,35.86,nan
392,RPUOMLMJPHOFFDF88CA,坡道平面,2100000,35.86,nan
393,RPVOMLMJPHOFFDF98CA,坡道平面,1800000,35.86,nan
394,RPWOMLMJPHOFFDF09CA,坡道平面,2000000,35.86,nan
395,RPXOMLMJPHOFFDF56CA,坡道平面,1950000,35.86,nan
396,RPOPMLMJPHOFFDF38CA,坡道平面,1550000,35.86,nan
397,RPPPMLMJPHOFFDF48CA,坡道平面,2000000,35.86,nan
398,RPQPMLMJPHOFFDF58CA,坡道平面,2150000,35.86,nan
399,RPSPMLMJPHOFFDF78CA,坡道平面,1950000,35.86,nan
400,RPVPMLMJPHOFFDF09CA,坡道平面,1550000,35.86,nan
401,RPWPMLMJPHOFFDF56CA,坡道平面,1850000,35.86,nan
402,RPQQMLMJPHOFFDF68CA,坡道平面,2410000,35.86,nan
403,RPRQMLMJPHOFFDF78CA,坡道平面,2100000,35.86,nan
404,RPSQMLMJPHOFFDF88CA,坡道平面,1800000,35.86,nan
405,RPTQMLMJPHOFFDF98CA,坡道平面,2100000,35.86,nan
406,RPVQMLMJPHOFFDF56CA,坡道平面,2100000,35.86,nan
407,RPWQMLMJPHOFFDF66CA,坡道平面,2100000,35.86,nan
408,RPORMLMJPHOFFDF58CA,坡道平面,2100000,35.86,nan
409,RPPRMLMJPHOFFDF68CA,坡道平面,1950000,35.86,nan
410,RPQRMLMJPHOFFDF78CA,坡道平面,1950000,35.86,nan
411,RPUPMLRLOHOFFDF96CA,坡道平面,0,nan,nan
412,RPOQMLMLPHOFFGF98CA,坡道機械,135000,17.69,nan
413,RPWNMLMKPHOFFHF86CA,坡道平面,0,37.19,nan
414,RPXNMLMKPHOFFHF96CA,坡道平面,0,37.19,nan
415,RPRNMLQKOHOFFDF98DA,坡道平面,1000000,36.54,nan
416,RPTPMLRKOHOFFGF07CA,坡道平面,0,nan,nan
417,RPPQMLMLPHOFFDF78CA,坡道機械,1000000,14.56,nan
418,RPVQMLLJPHOFFDF09CA,坡道平面,0,24.14,nan
419,RPRPMLRKOHOFFDF56CA,坡道平面,0,36.39,nan
420,QQOSMLTLPHOFFBF76CA,坡道平面,1950000,36.71,nan
421,QQOSMLTLPHOFFBF76CA,坡道平面,1950000,36.71,nan
422,RPUSMLRKPHOFFBF07CA,坡道平面,0,nan,nan
423,RPSOMLKLOHOFFCF48CA,坡道平面,0,28.82,nan
424,RPWNMLOLOHOFFBF09CA,坡道平面,0,33.65,nan
425,RPTNMLTKOHOFFAF09CA,坡道平面,2200000,36.97,nan
426,RPQNMLLLOHOFFBF18CA,坡道平面,2250000,44.61,nan
427,RPQNMLLLOHOFFBF18CA,坡道平面,2250000,44.62,nan
428,RPTSMLPLOHOFFBF76CA,坡道平面,0,nan,nan
429,RPTSMLPLOHOFFBF76CA,坡道平面,0,nan,nan
430,RPTSMLPLOHOFFBF76CA,坡道平面,0,nan,nan
431,RPRRNLNLPHOFFDF66CA,坡道平面,0,nan,nan
432,RPQPMLPLOHOFFEF09CA,坡道平面,0,32.4,nan
433,RPXNMLKLOHOFFGF66CA,坡道平面,0,26.44,nan
434,RPORMLTKOHOFFBF56DA,坡道平面,1450000,33.8,nan
435,RPORMLTKOHOFFBF56DA,坡道平面,1450000,33.8,nan
436,RPQPMLRLOHOFFDF66DA,坡道平面,1000000,nan,nan
437,RPRPMLTKPHOFFAF76EA,坡道機械,1500000,25.31,nan
438,RPRNMLPKPHOFFDF09EA,坡道平面,1200000,38.8,nan
439,RPWNMLOLRHOFFDF17EA,坡道平面,0,nan,nan
440,RPUNMLTKPHOFFAF86EA,坡道平面,1900000,42.93,nan
441,RPPNMLKLOHOFFCF18DA,坡道平面,2600000,35.3,nan
442,RPPPMLTKOHOFFIF07CA,坡道平面,1200000,44.69,nan
443,RPQPMLTKOHOFFIF17CA,坡道機械,800000,24.37,nan
444,RPUOMLKLOHOFFEF88CA,坡道平面,0,30.05,nan
445,RPQPMLKLOHOFFBF28CA,坡道平面,1500000,nan,nan
446,RPSNMLPKPHOFFAF68CA,坡道平面,1380000,31.65,nan
447,RPTNMLPKPHOFFAF78CA,坡道平面,1330000,31.65,nan
448,RPROMLLLOHOFFCF48CA,坡道平面,900000,39.15,nan
449,RPTOMLLLOHOFFCF68CA,坡道平面,970000,39.15,nan
450,RPUOMLLLOHOFFCF78CA,坡道平面,850000,39.15,nan
451,RPPPMLPJPHOFFBF58CA,坡道平面,1900000,26.63,nan
452,RPVOMLKLOHOFFDF88CA,坡道平面,2000000,37.1,nan
453,SPVOMLKLOHOFFDF98CA,坡道平面,2000000,37.1,nan
454,TPVOMLKLOHOFFDF09CA,坡道平面,2000000,37.1,nan
455,TPVOMLKLOHOFFDF09CA,坡道平面,2000000,37.1,nan
456,TPVOMLKLOHOFFDF09CA,坡道平面,2000000,37.1,nan
457,RPSPMLSLOHOFFHF27CA,升降平面,0,33.4,nan
458,RPQOMLLLOHOFFBF48EA,坡道平面,0,18.62,nan
459,RPTOMLPJPHOFFCF09DA,坡道平面,2000000,34.84,nan
460,RPWNMLOLPHOFFCF76DA,坡道平面,0,nan,nan
461,RPVOMLPKPHOFFIF27CA,坡道平面,562500,41.91,nan
462,SPVOMLPKPHOFFIF37CA,坡道平面,585000,44.45,nan
463,TPVOMLPKPHOFFIF47CA,坡道平面,540000,41.91,nan
464,UPVOMLPKPHOFFIF57CA,坡道平面,540000,44.45,nan
465,VPVOMLPKPHOFFIF67CA,坡道平面,540000,44.45,nan
466,WPVOMLPKPHOFFIF77CA,坡道平面,540000,44.45,nan
467,XPVOMLPKPHOFFIF87CA,坡道平面,800000,41.91,nan
468,XPVOMLPKPHOFFIF87CA,坡道平面,800000,44.45,nan
469,YPVOMLPKPHOFFIF97CA,坡道平面,540000,44.45,nan
470,ZPVOMLPKPHOFFIF08CA,坡道平面,540000,41.91,nan
471,QQVOMLPKPHOFFIF27CA,坡道平面,540000,44.45,nan
472,RQVOMLPKPHOFFIF37CA,坡道平面,540000,44.45,nan
473,SQVOMLPKPHOFFIF47CA,坡道平面,540000,44.45,nan
474,TQVOMLPKPHOFFIF57CA,坡道平面,540000,44.45,nan
475,UQVOMLPKPHOFFIF67CA,坡道平面,540000,44.45,nan
476,RPWOMLPKPHOFFIF37CA,坡道平面,540000,44.45,nan
477,SPWOMLPKPHOFFIF47CA,坡道平面,540000,44.45,nan
478,RPXOMLPKPHOFFIF47CA,坡道平面,540000,44.45,nan
479,SPXOMLPKPHOFFIF57CA,坡道平面,540000,44.45,nan
480,RPOPMLPKPHOFFIF66CA,坡道平面,540000,44.45,nan
481,SPOPMLPKPHOFFIF76CA,坡道平面,540000,44.45,nan
482,RPUPMLRJPHOFFEF96CA,坡道平面,1300000,25.02,nan
483,RPROMLSJPHOFFCF09CA,一樓平面,0,nan,nan
484,RPVOMLLLOHOFFCF88CA,坡道平面,850000,36.06,nan
485,RPWOMLMLPHOFFCF56CA,坡道平面,0,31.69,nan
486,RPWOMLMLPHOFFCF56CA,坡道平面,0,31.69,nan
487,RPRQMLOLOHOFFAF78CA,坡道機械,0,18.41,nan
488,RPSOMLLJPHOFFAF28CA,坡道平面,0,31.28,nan
489,RPSOMLLJPHOFFAF28CA,坡道平面,0,31.28,nan
490,RPSOMLLJPHOFFAF28CA,坡道平面,0,31.28,nan
491,RPSOMLLJPHOFFAF28CA,坡道平面,0,31.28,nan
492,RPUQMLPJPHOFFBF56CA,坡道平面,0,40.87,nan
493,RPPOMLOLOHOFFGF98CA,坡道平面,1500000,43.92,nan
494,RPRNMLOJPHOFFFF88CA,一樓平面,0,nan,nan
495,RPPOMLPJPHOFFHF56DA,升降機械,1800000,19.31,nan
496,RPVQMLSKRHOFFIF18EA,坡道機械,0,nan,nan
497,RPQOMLKMPHOFFAF48EA,坡道平面,1760000,38.26,nan
498,RPQOMLKMPHOFFAF48EA,坡道平面,1760000,38.26,nan
499,RPQOMLKMPHOFFAF48EA,坡道平面,1760000,38.26,nan
500,RPPOMLPLOHOFFCF78DA,坡道平面,0,nan,nan
501,RPUOMLPLOHOFFCF66DA,坡道平面,1000000,30.21,nan
502,RPQSMLTJPHOFFHF37CA,坡道平面,0,32.2,nan
503,RPRNMLOJPHOFFIF56CA,坡道平面,1200000,nan,nan
504,RPUOMLNJPHOFFDF98CA,坡道平面,0,nan,nan
505,RPOSMLQLOHOFFBF98CA,坡道平面,0,36.83,nan
506,RPXSMLOLOHOFFBF07CA,坡道平面,0,32.8,nan
507,RPPQMLRKPHOFFAF88CA,坡道平面,2160000,39.17,nan
508,RPVNMLSLOHOFFCF86CA,坡道平面,0,28.82,nan
509,RPOOMLLJPHOFFBF97CA,坡道平面,0,21.52,nan
510,RPXRMLLJPHOFFDF76CA,坡道平面,1400000,44.58,nan
511,RPSNMLKMOHOFFDF58CA,坡道平面,1450000,40.84,nan
512,RPTNMLKMOHOFFDF68CA,坡道平面,1500000,40.84,nan
513,RPUNMLKMOHOFFDF78CA,坡道平面,1500000,40.84,nan
514,RPVNMLKMOHOFFDF88CA,坡道平面,1400000,40.84,nan
515,RPWNMLKMOHOFFDF98CA,坡道平面,1500000,40.84,nan
516,RPXNMLKMOHOFFDF09CA,坡道平面,1400000,40.84,nan
517,RPOOMLKMOHOFFDF28CA,坡道平面,1400000,40.84,nan
518,RPVOMLKMOHOFFDF98CA,坡道平面,1400000,37.58,nan
519,RPOPMLKMOHOFFDF38CA,坡道平面,1400000,40.84,nan
520,RPPPMLKMOHOFFDF48CA,坡道平面,1400000,40.84,nan
521,RPRPMLKMOHOFFDF68CA,坡道平面,1500000,40.84,nan
522,RPSPMLKMOHOFFDF78CA,坡道平面,1500000,40.84,nan
523,RPTPMLKMOHOFFDF88CA,坡道平面,1450000,40.84,nan
524,RPUPMLKMOHOFFDF98CA,坡道平面,1450000,40.84,nan
525,RPWPMLKMOHOFFDF56CA,坡道平面,1400000,40.84,nan
526,RPOQMLKMOHOFFDF48CA,坡道平面,1450000,40.84,nan
527,RPPQMLKMOHOFFDF58CA,坡道平面,1450000,44.58,nan
528,RPQQMLKMOHOFFDF68CA,坡道平面,1450000,40.84,nan
529,RPRQMLKMOHOFFDF78CA,坡道平面,1400000,40.84,nan
530,RPSQMLKMOHOFFDF88CA,坡道平面,1450000,40.84,nan
531,RPTQMLKMOHOFFDF98CA,坡道平面,1400000,40.84,nan
532,RPUQMLKMOHOFFDF09CA,坡道平面,1400000,37.58,nan
533,RPVQMLKMOHOFFDF56CA,坡道平面,1400000,40.84,nan
534,RPWQMLKMOHOFFDF66CA,坡道平面,1400000,40.84,nan
535,RPXQMLKMOHOFFDF76CA,坡道平面,1500000,40.84,nan
536,RPORMLKMOHOFFDF58CA,坡道平面,1450000,40.84,nan
537,RPQRMLKMOHOFFDF78CA,坡道平面,1450000,40.84,nan
538,RPRRMLKMOHOFFDF88CA,坡道平面,1450000,37.58,nan
539,RPRSMLKMOHOFFDF98CA,坡道平面,1400000,40.84,nan
540,RPRTMLKMOHOFFDF09CA,坡道平面,1450000,40.84,nan
541,RPSTMLKMOHOFFDF56CA,坡道平面,1350000,37.58,nan
542,RPVTMLKMOHOFFDF86CA,坡道平面,1400000,40.84,nan
543,RPOUMLKMOHOFFDF88CA,坡道平面,1400000,40.84,nan
544,RPPUMLKMOHOFFDF98CA,坡道平面,1400000,40.84,nan
545,RPQUMLKMOHOFFDF09CA,坡道平面,1450000,40.84,nan
546,RPRUMLKMOHOFFDF56CA,坡道平面,1400000,40.84,nan
