,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
939,北投區,房地(土地+建物),臺北市北投區立農街一段２７９巷４弄８號二樓,17.22,商,nan,nan,1080610,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,730705.0,105.16,3,1,2,有,無,13000000,123621.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLOLPHOFFEA28CA,90.38,0.0,4.86,nan,nan
940,北投區,房地(土地+建物),臺北市北投區行義路１７０巷１號四樓,59.74,住,nan,nan,1080508,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840930.0,145.05,3,2,2,有,無,12000000,82730.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQOMLQJRHOFFEA68CA,71.92,1.8,9.19,nan,nan
941,北投區,房地(土地+建物),臺北市北投區吉利街１０６巷７號七樓,26.1,住,nan,nan,1080515,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070129.0,125.89,2,1,2,有,有,16000000,127095.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRPMLKMQHOFFEA48CA,53.89,9.03,3.78,nan,nan
942,南港區,房地(土地+建物),臺北市南港區忠孝東路六段３９４號三樓,40.5,住,nan,nan,1080513,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,nan,113.72,3,1,2,有,無,18000000,158284.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；二等親買賣,RPROMLPKQHOFFDA58CA,107.89,0.0,5.83,nan,nan
943,大安區,房地(土地+建物),臺北市大安區仁愛路三段１２３巷３弄１號二樓,29.39,住,nan,nan,1080315,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,711220.0,136.47,3,1,2,有,無,18000000,131897.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLLLQHOFFFA68CA,104.12,0.0,18.44,nan,nan
944,中正區,房地(土地+建物),臺北市中正區中華路二段301巷16號4樓,9.62,住,nan,nan,1080712,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),nan,加強磚造,560519.0,23.64,2,2,1,有,無,2200000,93063.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQOMLPJQHOFFAA18DA,20.09,0.0,3.54,nan,nan
945,大同區,房地(土地+建物),臺北市大同區酒泉街６６號五樓,14.28,住,nan,nan,1080605,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710511.0,68.06,3,1,2,有,有,3030000,44520.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；二等親買賣,RPWNMLNKQHOFFBA68DA,42.93,0.0,9.58,nan,nan
946,萬華區,土地,萬華段一小段664-2地號,47.89,商,nan,nan,1080520,土地3建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,15084405,314980.0,nan,0.0,0,包含公共設施保留地之交易。；,RPROMLLLQHOFFBA18DA,0.0,0.0,0.0,nan,nan
947,南港區,土地,舊莊段三小段112地號,369.44,其他,nan,nan,1080610,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,1310000,3546.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLQLPHOFFDA48DA,0.0,0.0,0.0,nan,nan
948,松山區,建物,臺北市松山區饒河街64號三樓,0.0,nan,nan,nan,1080715,土地0建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,651023.0,99.12,2,2,1,有,無,2000000,20178.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLTLPHOFFDA88DA,88.32,0.0,10.8,nan,nan
949,信義區,土地,虎林段一小段707-7地號,32.0,商,nan,nan,1080508,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,11328000,354000.0,nan,0.0,0,向政府機關承購之案件。；,RPPOMLPLPHOFFDA48DA,0.0,0.0,0.0,nan,nan
950,北投區,房地(土地+建物),臺北市北投區公?路117號,24.5,住,nan,nan,1080628,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,641114.0,62.79,2,2,1,有,無,4000000,63704.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLPLPHOFFEA78DA,62.79,0.0,0.0,nan,nan
951,北投區,房地(土地+建物)+車位,臺北市北投區石牌路2段315巷34弄5號3樓,38.29,住,nan,nan,1080605,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040804.0,183.35,3,2,2,有,有,32620000,177911.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLLJQHOFFEA08DA,89.62,8.84,7.07,nan,nan
952,士林區,房地(土地+建物),臺北市士林區大南路251巷14號2樓,32.75,住,nan,nan,1080603,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650922.0,100.62,4,1,1,有,無,7200000,71556.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPOOMLLMPHOFFEA18DA,100.62,0.0,0.0,nan,nan
953,松山區,房地(土地+建物),臺北市松山區民生東路五段138巷9號12樓之1,14.02,商,nan,nan,1080618,土地1建物1車位0,十二層，陽台,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,nan,107.92,3,2,2,有,有,8212233,76096.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWNMLMJQHOFFDA68DA,88.55,0.0,0.0,nan,nan
954,南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段70巷5弄19號6樓,19.36,住,nan,nan,1080709,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,730730.0,80.49,3,2,1,有,有,13320000,165486.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；抽籤車位,RPPOMLKMPHOFFDA08DA,50.43,0.0,8.81,nan,nan
