,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
905,RPSOMLPLOHOFFEA68CA,天母段四小段,29.37,都市：住,50000.0,732.0,持分移轉,910000
906,RPTOMLLMPHOFFCA38CA,安康段,70.76,都市：其他:科技工業區,200000.0,14827.0,持分移轉,90000
907,RPSRMLTLPHOFFCA66CA,石潭段五小段,62.48,都市：住,10000.0,483.0,持分移轉,90000
908,RPSPMLTLPHOFFCA09CA,碧湖段三小段,44.12,都市：住,10000.0,617.0,持分移轉,3370000
909,RPSPMLTLPHOFFCA09CA,碧湖段三小段,8.45,都市：住,10000.0,617.0,持分移轉,3370001
910,RPSPMLTLPHOFFCA09CA,碧湖段三小段,0.89,都市：住,10000.0,617.0,持分移轉,3480002
911,RPVNMLSJPHOFFDA98CA,敦化段五小段,24.0,都市：商,375.0,24.0,持分移轉,290007
912,RPWNMLSKPHOFFDA56CA,雅祥段三小段,11.6,都市：住,5.0,1.0,持分移轉,690000
913,RPQQMLLLOHOFFDA18CA,敦化段五小段,17.75,都市：住,18204.0,254.0,持分移轉,100002
914,RPXNMLOLOHOFFCA78CA,文德段五小段,17.05,都市：工,1000000.0,4134.0,持分移轉,2750000
915,RPPOMLOLOHOFFCA08CA,碧湖段三小段,0.0,都市：其他:道路護坡用地,10000.0,15.0,持分移轉,1230001
916,RPPOMLOLOHOFFCA08CA,碧湖段三小段,13.31,都市：住,10000.0,15.0,持分移轉,1230000
917,RPPOMLLLOHOFFBA67CA,大同段一小段,3.0,都市：住,1.0,1.0,全筆移轉,8070000
918,RPSNMLNLOHOFFBA08CA,大龍段三小段,17.82,都市：商,10000.0,380.0,持分移轉,3230007
919,RPSNMLNLOHOFFBA08CA,大龍段三小段,9.58,都市：住,10000.0,380.0,持分移轉,3230010
920,RPRNMLLKPHOFFAA67CA,萬慶段一小段,30.45,都市：住,302400.0,4536.0,持分移轉,4160000
921,RPRNMLLKPHOFFAA67CA,萬慶段一小段,0.81,都市：住,360.0,5.0,持分移轉,4160004
922,RPRNMLLKPHOFFAA67CA,萬慶段一小段,0.03,都市：住,302400.0,4536.0,持分移轉,4160005
923,RPRNMLLKPHOFFAA67CA,萬慶段一小段,1.97,都市：其他:道路用地,360.0,5.0,持分移轉,4160006
924,RPRNMLLKPHOFFAA67CA,萬慶段一小段,0.01,都市：住,360.0,5.0,持分移轉,4160007
925,RPRNMLLKPHOFFAA67CA,萬慶段一小段,0.01,都市：其他:道路用地,360.0,5.0,持分移轉,4160008
926,RPRNMLLKPHOFFAA67CA,萬慶段一小段,0.03,都市：其他:道路用地,302400.0,4536.0,持分移轉,4160009
927,RPRNMLLKPHOFFAA67CA,萬慶段一小段,0.42,都市：住,10000.0,149.0,持分移轉,4180002
928,RPRNMLLKPHOFFAA67CA,萬慶段一小段,0.88,都市：其他:道路用地,10000.0,149.0,持分移轉,4180005
929,RPWNMLQKPHOFFAA68CA,永昌段五小段,47.19,都市：住,291780.0,30945.0,持分移轉,80000
