,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
807,RPROMLOJOHOFFDE58CA,金獅段,77.09,都市：商,1.0,1.0,全筆移轉,1370005
808,RPTOMLPJOHOFFDE88CA,覆鼎金段覆鼎金小段,28.62,都市：住,10000.0,117.0,持分移轉,11710000
809,RPQNMLQJOHOFFDE58CA,長明段,46.77,都市：其他:道路用地,15000.0,536.0,持分移轉,20000
810,RPWNMLMKOHOFFDE88CA,水源段,15.87,都市：住,100000.0,777.0,持分移轉,4810000
811,RPWNMLMKOHOFFDE88CA,水源段,3.22,都市：商,100000.0,777.0,持分移轉,5110001
812,RPXOMLSKOHOFFDE07CA,大港段二小段,15.1,都市：住,10000.0,305.0,持分移轉,15430000
813,RPQNMLQLOHOFFDE78CA,中都段三小段,45.6,都市：住,5.0,2.0,持分移轉,7680000
814,RPXNMLOLOHOFFEE76CA,楠都段三小段,59.0,都市：商,1.0,1.0,全筆移轉,890000
815,RPQPMLQJOHOFFEE88CA,?後段,44.82,都市：住,100000.0,681.0,持分移轉,190002
816,RPVOMLLKOHOFFEE88CA,果貿段,33.06,都市：住,45150.0,36.0,持分移轉,120000
817,RPVOMLLKOHOFFEE88CA,果貿段,0.0,都市：住,45150.0,36.0,持分移轉,120001
818,RPQNMLPJOHOFFFE68CA,嘉潭段,560.93,非都市：特定農業區 ; 非都市編定：農牧用地,100000.0,31078.0,持分移轉,2690000
819,RPTNMLPKOHOFFGE56CA,牛潮埔段,17.48,都市：住,10000.0,161.0,持分移轉,2090008
820,RPTPMLRKOHOFFGE96CA,華鳳段,19.42,都市：住,10000.0,45.0,持分移轉,1510000
821,RPTPMLRKOHOFFGE96CA,華鳳段,2.51,都市：住,10000.0,45.0,持分移轉,1510001
822,RPUOMLKKOHOFFGE88CA,文英段,57.0,都市：住,2.0,1.0,持分移轉,5610000
823,RPQNMLPJOHOFFIE98CA,北屋段,14.57,都市：住,10000.0,62.0,持分移轉,6220000
824,RPTNMLPJOHOFFIE66CA,鳳松段,535.05,都市：其他:綠地,100000.0,90075.0,持分移轉,10960000
825,RPQNMLKLOHOFFKE88CA,新威段,1833.89,非都市：一般農業區 ; 非都市編定：農牧用地,18.0,5.0,持分移轉,8660000
826,RPQNMLKLOHOFFKE88CA,新威段,366.78,非都市：一般農業區 ; 非都市編定：農牧用地,18.0,1.0,持分移轉,8660000
827,RPRNMLKLOHOFFKE98CA,新威段,737.33,非都市：一般農業區 ; 非都市編定：農牧用地,3.0,2.0,持分移轉,8660003
828,RPSNMLKLOHOFFKE09CA,新威段,931.33,非都市：一般農業區 ; 非都市編定：農牧用地,3.0,2.0,持分移轉,8660004
829,RPROMLOKOHOFFBE58DA,林德官段一小段,10.75,都市：商,12.0,1.0,持分移轉,25150000
830,RPROMLOKOHOFFBE58DA,林德官段一小段,11.17,都市：商,12.0,1.0,持分移轉,25160003
831,RPPPMLSKOHOFFAE78DA,龍華段八小段,3.62,都市：商,10000.0,35.0,持分移轉,23830000
832,RPTNMLPJOHOFFLE07DA,王公廟段,6.0,都市：住,1.0,1.0,全筆移轉,19300082
833,RPPNMLLKOHOFFLE98DA,王公廟段,3.0,都市：住,1.0,1.0,全筆移轉,19300083
834,RPWOMLQJOHOFFGE07DA,新庄子段,13.88,都市：商,10000.0,61.0,持分移轉,440000
835,RPWOMLQJOHOFFGE07DA,新庄子段,0.01,都市：其他:道路用地,10000.0,61.0,持分移轉,440005
836,RPWOMLQJOHOFFGE07DA,新庄子段,0.01,都市：其他:道路用地,10000.0,61.0,持分移轉,440006
837,RPVOMLPJOHOFFGE86DA,竹子腳段,0.36,都市：住,10000.0,125.0,持分移轉,3800003
838,RPVOMLPJOHOFFGE86DA,竹子腳段,13.19,都市：住,10000.0,125.0,持分移轉,3800001
839,RPPPMLOLOHOFFGE09DA,埤頂段,45.21,都市：住,100000.0,263.0,持分移轉,12430036
840,RPRNMLQJOHOFFFE98DA,烏樹林段,35.0,非都市：一般農業區 ; 非都市編定：甲種建築用地,2.0,1.0,持分移轉,5240043
841,RPRNMLQJOHOFFFE98DA,烏樹林段,16.1,非都市：一般農業區 ; 非都市編定：甲種建築用地,20000.0,297.0,持分移轉,5240004
842,RPPNMLOJOHOFFIE09CD,灣裡段,2858.18,非都市：一般農業區 ; 非都市編定：農牧用地,1.0,1.0,全筆移轉,1700000
843,RPPNMLLMNHOFFLE66CD,後壁寮段,5.64,都市：住,1.0,1.0,全筆移轉,420006
844,RPQNMLKKOHOFFBE97DA,苓洲段,5.36,都市：商,100000.0,411.0,持分移轉,6090000
845,RPQNMLPJOHOFFCE48DA,仁愛段,35.0,都市：商,1.0,1.0,全筆移轉,3980083
846,RPRNMLQJOHOFFCE68DA,鎮昌段,43.0,都市：住,1.0,1.0,全筆移轉,120031
847,RPRNMLQJOHOFFCE68DA,鎮昌段,78.0,都市：住,1.0,1.0,全筆移轉,120032
848,RPTNMLQJOHOFFJE86CA,聖母段,3.33,都市：農,1000.0,54.0,持分移轉,1540001
849,RPRNMLQJOHOFFIE56CA,育英段,81.61,都市：其他:公園兼兒童遊樂場,840.0,115.0,持分移轉,10800000
850,RPRNMLQJOHOFFIE56CA,育英段,40.8,都市：其他:公園兼兒童遊樂場,8400.0,575.0,持分移轉,10800000
851,RPRNMLQJOHOFFIE56CA,育英段,40.8,都市：其他:公園兼兒童遊樂場,8400.0,575.0,持分移轉,10800000
852,RPRNMLQJOHOFFIE56CA,育英段,32.36,都市：其他:公園兼兒童遊樂場,840.0,115.0,持分移轉,10840000
853,RPRNMLQJOHOFFIE56CA,育英段,16.18,都市：其他:公園兼兒童遊樂場,8400.0,575.0,持分移轉,10840000
854,RPRNMLQJOHOFFIE56CA,育英段,16.18,都市：其他:公園兼兒童遊樂場,8400.0,575.0,持分移轉,10840000
855,RPSPMLTKOHOFFGE07CA,竹子腳段,47.0,都市：住,1.0,1.0,全筆移轉,2270027
856,RPROMLKKOHOFFGE58CA,新甲段,30.38,都市：住,1000.0,155.0,持分移轉,10190002
857,RPVPMLRKOHOFFGE17CA,文福段,81.9,都市：住,1.0,1.0,全筆移轉,190006
858,RPVPMLRKOHOFFGE17CA,文福段,43.84,都市：住,7.0,1.0,持分移轉,190010
859,RPSNMLKKOHOFFGE58CA,維新段,77.28,都市：住,2.0,1.0,持分移轉,7670000
860,RPSNMLKKOHOFFGE58CA,維新段,77.28,都市：住,2.0,1.0,持分移轉,7670000
