,編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
463,RPQNMLKMNHOFFFE48DA,13.0,116.48,住家用,鋼筋混凝土造,1995年5月12日,十三層,六層 陽台
464,RPQNMLKMNHOFFFE48DA,13.0,68.91,社區活動中心、梯廳、公用開放空間、樓梯間、機械間、水箱、管理員室、門廊、垃圾收集場、托兒所、防空避難室兼停車空間,鋼筋混凝土造,1995年5月12日,十三層,nan
465,RPPNMLSLNHOFFHE86CD,42.0,62.18,住商用,鋼筋混凝土加強磚造,1966年6月23日,三層,一層 二層 三層
466,RPTNMLLMNHOFFDE68DA,54.0,250.69,住家用,加強磚造,1954年6月26日,二層,一層 二層 三層 陽台 騎樓
467,RPVNMLPLOHOFFJE17CA,46.0,3723.77,工業用,鐵架水泥石棉瓦,1962年4月1日,一層,一層
468,RPSNMLKLOHOFFLE56CA,25.0,149.73,住家用,鋼筋混凝土造,1982年12月31日,十六層,十五層 十六層 陽台 露台 花台
469,RPSNMLKLOHOFFLE56CA,25.0,48.62,共有部份,鋼筋混凝土造,1982年12月31日,十六層,nan
470,RPTNMLQLOHOFFHE86CA,43.0,110.7,住家用,鋼筋混凝土加強磚造,1965年5月30日,二層,一層 二層 騎樓
471,RPQNMLOJOHOFFGE68CA,46.0,76.0,住家用,加強磚造,1962年10月5日,二層,一層 二層
472,RPUOMLLMNHOFFGE09CA,39.0,122.6,住家用,鋼筋混凝土造,1969年5月30日,七層,六層 七層
473,RPRNMLNKOHOFFFE68CA,36.0,54.01,住商用,加強磚造,1972年1月17日,二層,一層 二層 騎樓
474,RPUOMLKLOHOFFDE68CA,32.0,108.62,nan,鋼筋混凝土造,1976年2月16日,二層,一層 二層 陽台 屋頂突出物 夾層
475,RPQOMLPJOHOFFDE58CA,27.0,22.1,住家用,鋼筋混凝土造,1981年6月27日,十二層,八層 走廊
476,RPQOMLPJOHOFFDE58CA,27.0,3.84,見使用執照,鋼筋混凝土造,1981年6月27日,十二層,nan
477,RPPNMLLJOHOFFDE97CA,33.0,99.43,nan,鋼筋混凝土造,1975年7月30日,五層,四層 陽台 電梯樓梯間 花台
478,RPQNMLOJOHOFFDE38CA,23.0,140.2,住商用,鋼筋混凝土造,1985年2月6日,十三層,一層 二層 陽台 騎樓 露台 夾層
479,RPQNMLOJOHOFFDE38CA,23.0,16.79,見使用執照,鋼筋混凝土造,1985年2月6日,十三層,nan
480,RPRNMLNKOHOFFCE38CA,28.0,307.86,工業用,鋼筋混凝土造,1979年12月13日,八層,二層 陽台 花台
481,RPRNMLNKOHOFFCE38CA,28.0,56.85,見使用執照,鋼筋混凝土造,1979年12月13日,八層,nan
482,RPRNMLNKOHOFFCE38CA,28.0,55.67,見使用執照,鋼筋混凝土造,1979年12月13日,八層,nan
483,RPXOMLQJOHOFFCE66CA,27.0,183.29,住家用,鋼筋混凝土造,1981年5月7日,十五層,十四層 十五層 陽台 花台
484,RPXOMLQJOHOFFCE66CA,27.0,60.8,見使用執照,鋼筋混凝土造,1981年5月7日,十五層,nan
485,RPXNMLLLOHOFFBE78CA,33.0,178.35,nan,鋼筋混凝土造,1974年11月25日,五層,一層 陽台 夾層
486,RPPNMLLJOHOFFBE77CA,34.0,16.72,nan,鋼筋混凝土造,1973年12月15日,七層,nan
487,RPPNMLLJOHOFFBE77CA,34.0,103.05,nan,鋼筋混凝土造,1973年12月15日,七層,二層 陽台 電梯樓梯間
488,RPVNMLOJOHOFFBE68CA,25.0,22.85,住家用,鋼筋混凝土造,1983年6月10日,十二層,九層 陽台 走廊
489,RPVNMLOJOHOFFBE68CA,25.0,5.62,見使用執照,鋼筋混凝土造,1983年6月10日,十二層,nan
490,RPSOMLKMNHOFFBE28CA,45.0,146.85,nan,加強磚造,1963年2月25日,三層,一層 二層 三層 騎樓
491,RPQOMLPJOHOFFBE38CA,47.0,58.66,住商用,加強磚造,1961年5月4日,二層,一層 二層
492,RPOOMLKKOHOFFBE77CA,22.0,40.93,住家用,鋼筋混凝土造,1986年2月27日,二十四層,九層 十層 陽台
493,RPOOMLKKOHOFFBE77CA,22.0,14.08,見使用執照,鋼筋混凝土造,1986年2月27日,二十四層,nan
494,RPWNMLKMNHOFFAE48CA,25.0,49.84,住家用,鋼筋混凝土造,1983年1月26日,十三層,十一層 十二層
495,RPWNMLKMNHOFFAE48CA,25.0,26.51,nan,鋼筋混凝土造,1983年1月26日,十三層,nan
496,RPVOMLNJOHOFFAE58CA,7.0,311.68,餐廳,鋼筋混凝土造,101年5月15日,二層,一層 二層 陽台 地下一層
497,RPSNMLNJOHOFFAE18CA,6.0,57.8,住家用,鋼筋混凝土造,101年11月21日,十五層,十二層 陽台 雨遮
498,RPSNMLNJOHOFFAE18CA,6.0,42.54,本共有部分之項目有屋頂突出物、樓梯間、防空避難室兼停車空間、門廳、車道、管委會使用空間、頂蓋型廣場式開放空間、公共服務空間等８項。,鋼筋混凝土造,101年11月21日,十五層,nan
499,RPTQMLNJOHOFFCE78CA,49.0,70.8,住家用,加強磚造,1959年3月10日,二層,一層 二層
500,RPWNMLOJOHOFFDE98CA,17.0,87.86,住商用,鋼筋混凝土造,1991年10月17日,四層,一層 二層 三層 四層 陽台 騎樓
501,RPSOMLSKOHOFFDE56CA,33.0,114.81,nan,鋼筋混凝土造,1975年7月17日,五層,四層 陽台 電梯樓梯間
502,RPRNMLNKOHOFFDE48CA,33.0,82.39,nan,鋼筋混凝土造,1975年5月8日,五層,三層 陽台
503,RPVNMLTKOHOFFDE86CA,26.0,24.41,見使用執照,鋼筋混凝土造,1982年9月14日,十二層,nan
504,RPQOMLLMNHOFFEE48CA,7.0,227.16,住商用,鋼筋混凝土造,100年12月29日,五層,一層 二層 三層 四層 五層 陽台 雨遮
505,RPVRMLNJOHOFFEE66CA,1.0,104.62,店舖，集合住宅,鋼筋混凝土,107年1月30日,十五層,一層 陽台 屋頂突出物 夾層
506,RPVRMLNJOHOFFEE66CA,1.0,55.83,本共有部分之項目包括：防空避難室兼停車空間、管委會使用空間、外廊、車道、樓梯間、機械室、水箱等共７項,鋼筋混凝土,107年1月30日,十五層,nan
507,RPVRMLNJOHOFFEE66CA,1.0,16.51,本共有部分之項目包括：防空避難室兼停車空間、管委會使用空間、外廊、車道、樓梯間、機械室、水箱等共７項,鋼筋混凝土,107年1月30日,十五層,nan
508,RPSPMLNJOHOFFEE78CA,22.0,164.86,住商用,鋼筋混凝土造,1985年10月24日,九層,一層 二層 陽台 騎樓 雨遮 夾層
509,RPSPMLNJOHOFFEE78CA,22.0,38.97,見使用執照,鋼筋混凝土造,1985年10月24日,九層,nan
510,RPPPMLLKOHOFFEE38CA,34.0,129.5,nan,鋼筋混凝土造,1974年10月2日,三層,一層 二層 三層 騎樓 地下層
511,RPVQMLNJOHOFFFE66CA,14.0,273.39,住商用,鋼筋混凝土造,1994年9月26日,四層,一層 二層 三層 四層 陽台 見其他登記事項
512,RPQOMLOJOHOFFGE78CA,38.0,73.53,住家用,鋼筋混凝土造,1969年11月27日,五層,四層
513,RPRPMLRKOHOFFGE76CA,38.0,173.41,住商用,鋼筋混凝土造,1970年8月30日,三層,一層 二層 三層 騎樓
514,RPPOMLMKOHOFFGE58CA,24.0,93.84,住商用,鋼筋混凝土造,1984年7月22日,二十五層,一層 二層 三層 陽台
515,RPPOMLMKOHOFFGE58CA,24.0,23.98,共有部份,鋼筋混凝土造,1984年7月22日,二十五層,nan
516,RPXNMLPLOHOFFGE07CA,39.0,100.89,住商用,鋼筋混凝土造,1969年8月14日,三層,一層 二層 三層
517,RPUNMLOKOHOFFIE76CA,24.0,227.15,住商用,鋼筋混凝土造,1984年1月26日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 騎樓
518,RPQNMLLMNHOFFLE09CA,nan,709.93,Ｈ２集合住宅,鋼筋混凝土造,108年2月18日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物
519,RPRPMLTKOHOFFGE07DA,7.0,105.85,集合住宅,鋼筋混凝土造,101年6月5日,十四層,三層 陽台
520,RPRPMLTKOHOFFGE07DA,7.0,64.13,本共有部分之項目有：防空避難室兼停車空間、停車空間、門廊、安全梯、緊急升降機、梯廳、排煙室、電梯、污水控制室、發電機室、門廳、進排風管道、過樑、廁所、社區活動室、管理站、活動室、社區教室、警衛室、走廊、管委會使用空間、樓梯間、水箱、電梯機械房等項。,鋼筋混凝土造,101年6月5日,十四層,nan
521,RPSNMLLMNHOFFFE78DA,35.0,97.36,住家用,鋼筋混凝土造,1973年9月2日,五層,五層
522,RPSNMLLMNHOFFFE78DA,35.0,7.74,防空避難室,鋼筋混凝土造,1973年9月2日,五層,見其他登記事項
523,RPPNMLLMNHOFFJE09CD,39.0,101.4,住商用,鋼筋混凝土造,1969年7月1日,二層,一層 二層 騎樓
524,RPQNMLQJOHOFFBE48DA,38.0,75.06,nan,鋼筋混凝土造,1969年12月1日,七層,七層
525,RPUNMLQJOHOFFIE86CA,1.0,224.43,住宅,鋼筋混凝土,107年9月4日,四層,一層 二層 三層 四層 陽台 見其他登記事項
526,RPVPMLLKOHOFFGE56CA,33.0,65.68,住商用,鋼筋混凝土造,1975年9月10日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
527,RPVPMLLKOHOFFGE56CA,33.0,65.68,住商用,鋼筋混凝土造,1975年9月10日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
528,RPPNMLMKOHOFFGE48CA,25.0,104.08,住家用,鋼筋混凝土造,1983年1月12日,十五層,一層 平台
529,RPPNMLMKOHOFFGE48CA,25.0,14.08,住家用,鋼筋混凝土造,1983年1月12日,十五層,地下層
530,RPPNMLMKOHOFFGE48CA,25.0,0.01,共有部份,鋼筋混凝土造,1983年1月12日,十五層,nan
531,RPPNMLMKOHOFFGE48CA,25.0,15.05,共有部份,鋼筋混凝土造,1983年1月12日,十五層,nan
532,RPSNMLOKOHOFFGE98CA,1.0,84.0,集合住宅,鋼筋混凝土,107年9月28日,十五層,一層 陽台 見其他登記事項
533,RPSNMLOKOHOFFGE98CA,1.0,66.21,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管理委員會使用空間、樓梯間、電梯間、機械房、水箱等８項。,鋼筋混凝土,107年9月28日,十五層,nan
534,RPPQMLKKOHOFFEE38CA,26.0,90.1,集合住宅,鋼筋混凝土結構造,1982年5月11日,七層,二層 陽台 電梯樓梯間 花台
535,RPPQMLKKOHOFFEE38CA,26.0,11.84,見使用執照,鋼筋混凝土造,1982年5月11日,七層,nan
536,RPROMLKKOHOFFDE28CA,32.0,277.55,nan,鋼筋混凝土造,1976年4月16日,五層,一層 二層 三層 四層 五層 陽台 騎樓 地下層
537,RPPOMLNJOHOFFDE28CA,39.0,108.93,nan,鋼筋混凝土造,1969年3月25日,三層,一層 二層 三層 地下層
538,RPWPMLRLOHOFFDE07CA,25.0,78.43,住家用,鋼筋混凝土造,1983年8月29日,二十二層,十七層 陽台 電梯樓梯間 花台
539,RPWPMLRLOHOFFDE07CA,25.0,15.64,見使用執照,鋼筋混凝土造,1983年8月29日,二十二層,nan
540,RPPOMLOKOHOFFCE38CA,27.0,162.52,住商用,鋼筋混凝土造,1980年11月2日,十二層,一層 二層 三層 平台 騎樓
541,RPPOMLOKOHOFFCE38CA,27.0,20.5,見使用執照,鋼筋混凝土造,1980年11月2日,十二層,nan
542,RPPOMLOKOHOFFCE38CA,27.0,162.52,商業用,鋼筋混凝土造,1980年11月2日,十二層,一層 二層 三層 平台 騎樓
543,RPPOMLOKOHOFFCE38CA,27.0,20.5,見使用執照,鋼筋混凝土造,1980年11月2日,十二層,nan
544,RPPOMLOKOHOFFCE38CA,27.0,302.84,住商用,鋼筋混凝土造,1980年11月2日,十二層,一層 二層 三層 平台 騎樓
545,RPPOMLOKOHOFFCE38CA,27.0,36.3,見使用執照,鋼筋混凝土造,1980年11月2日,十二層,nan
546,RPTPMLLKOHOFFCE58CA,18.0,79.98,住家用,鋼筋混凝土造,1989年10月23日,十四層,十二層 陽台 雨遮
547,RPTPMLLKOHOFFCE58CA,18.0,49.46,共有部份,鋼筋混凝土造,1989年10月23日,十四層,nan
548,RPQOMLPJOHOFFCE48CA,24.0,139.34,住商用,鋼筋混凝土造,1984年1月26日,十六層,一層 二層 三層 陽台 平台
549,RPQOMLPJOHOFFCE48CA,24.0,41.96,見使用執照,鋼筋混凝土造,1984年1月26日,十六層,nan
550,RPPPMLTKOHOFFBE88CA,49.0,103.79,nan,加強磚造,1959年2月27日,二層,一層 二層 騎樓
551,RPQNMLPJOHOFFBE28CA,9.0,175.92,住家用,鋼筋混凝土造,1998年10月5日,二十四層,十層 陽台
552,RPQNMLPJOHOFFBE28CA,9.0,102.6,本共有部分之項目有防空避難兼停車空間、停車空間、頂蓋型開放空間、車道、專用出入口緩衝空間、公共設施、樓梯間、機械室、管理委員會使用空間、中繼水箱、水箱，等１１項。,鋼筋混凝土造,1998年10月5日,二十四層,nan
553,RPROMLQJOHOFFBE58CA,22.0,50.09,住家用,鋼筋混凝土造,1986年2月27日,二十四層,十三層 十四層 陽台
554,RPROMLQJOHOFFBE58CA,22.0,17.43,見使用執照,鋼筋混凝土造,1986年2月27日,二十四層,nan
555,RPPNMLOKOHOFFCE28CA,39.0,211.36,nan,鋼筋混凝土造,1969年8月8日,四層,一層 二層 三層 四層 騎樓
556,RPROMLOJOHOFFDE58CA,12.0,261.89,住商用,鋼筋混凝土造,1996年3月28日,五層,一層 二層 三層 四層 五層 陽台 騎樓 見其他登記事項
557,RPTOMLPJOHOFFDE88CA,20.0,152.12,住商用,鋼筋混凝土造,1988年10月28日,十三層,一層 二層 陽台 騎樓 夾層
558,RPTOMLPJOHOFFDE88CA,20.0,70.48,見使用執照,鋼筋混凝土造,1988年10月28日,十三層,nan
559,RPWNMLMKOHOFFDE88CA,7.0,117.35,住家用,鋼筋混凝土造,101年6月5日,二十二層,九層 陽台 雨遮
560,RPWNMLMKOHOFFDE88CA,7.0,70.35,共有部份,鋼筋混凝土造,101年6月5日,二十二層,nan
561,RPXOMLSKOHOFFDE07CA,27.0,72.8,nan,鋼筋混凝土造,1981年1月31日,七層,三層 陽台
562,RPXOMLSKOHOFFDE07CA,27.0,17.11,nan,鋼筋混凝土造,1981年1月31日,七層,nan
563,RPQNMLQLOHOFFDE78CA,35.0,141.72,nan,鋼筋混凝土造,1973年9月21日,五層,一層 地下層
564,RPQNMLQLOHOFFDE78CA,35.0,59.64,nan,鋼筋混凝土造,1973年9月21日,五層,二層
565,RPXNMLOLOHOFFEE76CA,52.0,65.8,店舖住宅,加強磚造,1956年6月15日,二層,一層 二層
566,RPQPMLQJOHOFFEE88CA,8.0,124.91,住家用,鋼筋混凝土造,1999年11月24日,十四層,八層 陽台
567,RPQPMLQJOHOFFEE88CA,8.0,81.69,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、門廊、管委會使用空間、管道間、水箱、機械室、公共使用空間等９項。,鋼筋混凝土造,1999年11月24日,十四層,nan
568,RPVOMLLKOHOFFEE88CA,33.0,88.82,住家用,鋼筋混凝土造,1974年11月29日,十二層,十層 陽台
569,RPVOMLLKOHOFFEE88CA,33.0,12.27,nan,鋼筋混凝土造,1974年11月29日,十二層,nan
570,RPTNMLPKOHOFFGE56CA,25.0,86.97,住家用,鋼筋混凝土造,1983年2月23日,八層,五層 陽台
571,RPTNMLPKOHOFFGE56CA,25.0,19.12,共有部份,鋼筋混凝土造,1983年2月23日,八層,nan
572,RPTPMLRKOHOFFGE96CA,7.0,79.65,店舖,鋼筋混凝土造,101年5月15日,十五層,一層 陽台 見其他登記事項
573,RPTPMLRKOHOFFGE96CA,7.0,40.96,共有部份,鋼筋混凝土造,101年5月15日,十五層,nan
574,RPQNMLPJOHOFFIE98CA,22.0,87.13,住家用,鋼筋混凝土造,1986年7月9日,十一層,二層 陽台
575,RPQNMLPJOHOFFIE98CA,22.0,26.43,管理員室、樓梯間、機械室、水箱、門廊、停車空間,鋼筋混凝土造,1986年7月9日,十二層,nan
576,RPRNMLRKOHOFFLE07CA,18.0,486.6,廠房．樓梯間,鋼筋混凝土造．鋼骨造,1990年8月5日,一層,一層 屋頂突出物
577,RPROMLOKOHOFFBE58DA,40.0,119.91,nan,鋼筋混凝土造,1967年12月13日,五層,一層 騎樓 夾層
578,RPPPMLSKOHOFFAE78DA,13.0,28.37,住家用,鋼筋混凝土造,1995年4月7日,十三層,十層 陽台 雨遮
579,RPPPMLSKOHOFFAE78DA,13.0,10.87,共有部份,鋼筋混凝土造,1995年4月7日,十三層,nan
580,RPWOMLQJOHOFFGE07DA,30.0,115.8,住家用,鋼筋混凝土造,1978年11月10日,十五層,九層 陽台
581,RPWOMLQJOHOFFGE07DA,30.0,19.08,共有部份,鋼筋混凝土造,1978年11月10日,十五層,nan
582,RPVOMLPJOHOFFGE86DA,24.0,86.11,住家用,鋼筋混凝土造,1984年9月25日,八層,八層 陽台 露台
583,RPVOMLPJOHOFFGE86DA,24.0,27.09,共有部份,鋼筋混凝土造,1984年9月25日,八層,nan
584,RPPPMLOLOHOFFGE09DA,7.0,112.31,集合住宅,鋼筋混凝土造,101年5月2日,十四層,十四層 陽台
585,RPPPMLOLOHOFFGE09DA,7.0,73.44,本共有部分之項目有：防空避難室兼停車空間、停車空間、門廊、安全梯、緊急升降機、梯廳、排煙室、電梯、污水控制室、發電機室、門廳、進排風管道、過樑、廁所、社區活動室、管理站、活動室、社區教室、警衛室、管委會使用空間、樓梯間、水箱、電梯機械房等項。,鋼筋混凝土造,101年5月2日,十四層,nan
586,RPRNMLQJOHOFFFE98DA,24.0,88.86,住家用,鋼筋混凝土造,1984年6月10日,四層,一層 二層 三層 四層 屋頂突出物
587,RPQNMLKKOHOFFBE97DA,26.0,64.18,商業用,鋼筋混凝土造,1982年4月1日,二十層,十層 陽台 電梯樓梯間
588,RPQNMLKKOHOFFBE97DA,26.0,9.34,見使用執照,鋼筋混凝土造,1982年4月1日,二十層,nan
589,RPSPMLTKOHOFFGE07CA,47.0,71.69,住家用,加強磚造,1961年10月3日,二層,一層 二層
590,RPROMLKKOHOFFGE58CA,24.0,126.77,住家用,鋼筋混凝土造,1984年10月7日,六層,一層 二層 陽台 騎樓
591,RPROMLKKOHOFFGE58CA,24.0,19.12,共有部份,鋼筋混凝土造,1984年10月7日,六層,nan
592,RPVPMLRKOHOFFGE17CA,8.0,304.8,集合住宅、停車空間,鋼筋混凝土,100年1月17日,五層,一層 二層 三層 四層 五層 陽台 雨遮
593,RPPNMLTJOHOFFGE09CA,22.0,106.64,見使用執照,鋼筋混凝土造,1986年9月19日,十四層,一層 二層 陽台 騎樓
594,RPPNMLTJOHOFFGE09CA,22.0,19.27,共有部份,鋼筋混凝土造,1986年9月19日,十四層,nan
595,RPQQMLPJOHOFFFE98CA,16.0,7829.47,廠房、倉庫、辦公室、員工餐廳、空調機房、梯間、機電設備、浴廁、儲藏室,鋼筋混凝土造,1992年1月15日,三層,一層 二層 三層 陽台 防空避難室 屋頂突出物 夾層
596,RPPNMLLKOHOFFEE18CA,3.0,34.88,集合住宅,鋼筋混凝土,105年3月22日,十五層,四層 陽台 雨遮
597,RPPNMLLKOHOFFEE18CA,3.0,34.88,集合住宅,鋼筋混凝土,105年3月22日,十五層,四層 陽台 雨遮
598,RPPNMLLKOHOFFEE18CA,3.0,32.73,本共有部分之項目有防空避難室兼停車空間、門廊、梯間、管委會使用空間、垃圾暫存室、車道、樓梯間、機械室、水箱等９項。,鋼筋混凝土,105年3月22日,十五層,nan
599,RPPNMLLKOHOFFEE18CA,3.0,32.73,本共有部分之項目有防空避難室兼停車空間、門廊、梯間、管委會使用空間、垃圾暫存室、車道、樓梯間、機械室、水箱等９項。,鋼筋混凝土,105年3月22日,十五層,nan
600,RPQNMLSKOHOFFEE98CA,nan,59.08,集合住宅,鋼筋混凝土,107年10月31日,十四層,四層 陽台
601,RPQNMLSKOHOFFEE98CA,nan,69.98,本共有部分之項目包括：防空避難室兼停車空間、門廳、垃圾暫存室、車道、樓梯間、管委會使用空間、機械室、水箱等８項,鋼筋混凝土,107年10月31日,十四層,nan
602,RPTPMLMJPHOFFEE88CA,23.0,817.82,見使用執照,鋼筋混凝土造,1985年5月14日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
603,RPSNMLLJPHOFFEE48CA,27.0,181.52,住商用,鋼筋混凝土造,1980年12月19日,二十層,一層 二層 三層 陽台 平台 騎樓
604,RPSNMLLJPHOFFEE48CA,27.0,24.31,見使用執照,鋼筋混凝土造,1980年12月19日,二十層,nan
605,RPWNMLRKOHOFFDE76CA,46.0,164.92,nan,加強磚造,1962年9月1日,三層,一層 二層 三層
606,RPPPMLQJOHOFFDE68CA,33.0,109.89,nan,鋼筋混凝土造,1974年11月18日,五層,五層 陽台 電梯樓梯間
607,RPPPMLQJOHOFFDE68CA,33.0,8.95,nan,鋼筋混凝土造,1974年11月18日,五層,nan
608,RPQPMLLKOHOFFDE38CA,25.0,136.34,住家用,鋼筋混凝土造,1983年5月6日,十六層,十四層 陽台 電梯樓梯間 花台
609,RPQPMLLKOHOFFDE38CA,25.0,17.84,見使用執照,鋼筋混凝土造,1983年5月6日,十六層,nan
610,RPQPMLLKOHOFFDE38CA,25.0,36.19,見使用執照,鋼筋混凝土造,1983年5月6日,十六層,nan
611,RPPQMLLKOHOFFDE38CA,34.0,66.88,nan,鋼筋混凝土造,1974年1月12日,五層,一層 騎樓 見使用執照
612,RPQNMLOLPHOFFDE68CA,1.0,197.92,集合住宅,鋼筋混凝土造,106年11月22日,七層,七層 陽台 雨遮 見其他登記事項
613,RPQNMLOLPHOFFDE68CA,1.0,109.49,本共有部分之項目有防空避難空間、水箱及機電室、電樓梯間、騎樓、停車空間、電梯間、樓梯間、樓梯、陽台、梯廳、機房、水箱等項。,鋼筋混凝土造,106年11月22日,七層,nan
614,RPOQMLLKOHOFFCE18CA,40.0,100.62,nan,鋼筋混凝土造,1968年7月31日,四層,一層 騎樓 夾層
615,RPUPMLKKOHOFFCE58CA,25.0,98.08,nan,鋼筋混凝土造,1983年6月29日,十九層,八層 陽台 花台
616,RPUPMLKKOHOFFCE58CA,25.0,47.09,見使用執照,鋼筋混凝土造,1983年6月29日,十九層,nan
617,RPPNMLRJOHOFFCE48CA,4.0,225.3,住家用,鋼筋混凝土造,103年12月25日,四層,一層 二層 三層 四層 陽台 屋頂突出物
618,RPOPMLRKOHOFFBE58CA,38.0,107.9,nan,鋼筋混凝土造,1970年8月5日,十一層,八層 陽台
619,RPOPMLRKOHOFFBE58CA,38.0,19.33,nan,鋼筋混凝土造,1970年8月5日,十一層,nan
620,RPPNMLRKOHOFFBE48CA,31.0,160.34,nan,鋼筋混凝土造,1977年2月12日,十四層,十三層 十四層 陽台
621,RPPNMLRKOHOFFBE48CA,31.0,23.18,nan,鋼筋混凝土造,1977年2月12日,十四層,nan
622,RPPNMLQJOHOFFBE28CA,22.0,131.83,住家用,鋼筋混凝土造,1986年4月22日,四層,一層 二層 三層 四層 陽台 屋頂突出物
623,RPPPMLQJOHOFFAE38CA,52.0,155.09,住商用,加強磚造,1956年6月28日,三層,一層 二層 三層 騎樓
624,RPROMLMKOHOFFAE18CA,35.0,106.16,nan,鋼筋混凝土造,1973年5月22日,七層,一層 騎樓
625,RPROMLMKOHOFFAE18CA,35.0,177.25,nan,鋼筋混凝土造,1973年5月22日,七層,nan
626,RPUNMLRKOHOFFAE88CA,36.0,104.99,住家用,加強磚造,1972年7月20日,二層,一層 二層 陽台 夾層
627,RPTPMLTKOHOFFBE66CA,32.0,181.01,nan,鋼筋混凝土造,1976年11月10日,七層,四層 陽台
628,RPTPMLTKOHOFFBE66CA,32.0,31.96,nan,鋼筋混凝土造,1976年11月10日,七層,nan
629,RPQNMLKKOHOFFCE97CA,20.0,66.11,住家用,鋼筋混凝土造,1984年12月5日,二十一層,二十層 二十一層 陽台 雨遮
630,RPQNMLKKOHOFFCE97CA,20.0,22.13,見使用執照,鋼筋混凝土造,1984年12月5日,二十一層,nan
631,RPVPMLPLOHOFFCE66CA,49.0,76.09,住家用,加強磚造,1959年11月10日,二層,一層 二層
632,RPTNMLOKOHOFFDE78CA,25.0,137.54,住家用,鋼筋混凝土造,1983年3月9日,十六層,三層 陽台 電梯樓梯間 露台
633,RPTNMLOKOHOFFDE78CA,25.0,9.21,見使用執照,鋼筋混凝土造,1983年3月9日,十六層,nan
634,RPPQMLLLOHOFFEE58CA,37.0,70.31,nan,鋼筋混凝土造,1971年2月27日,五層,一層 陽台
635,RPPQMLLLOHOFFEE58CA,37.0,6.32,見使用執照,鋼筋混凝土造,1971年2月27日,五層,nan
636,RPPOMLOLOHOFFEE68CA,26.0,57.12,住家用,鋼筋混凝土造,1982年2月24日,七層,三層 陽台 電梯樓梯間
637,RPPOMLOLOHOFFEE68CA,26.0,23.68,見使用執照,鋼筋混凝土造,1982年2月24日,七層,nan
638,RPOQMLSLOHOFFEE56CA,26.0,103.23,住家用,鋼筋混凝土造,1982年5月11日,七層,四層 陽台 電梯樓梯間
639,RPOQMLSLOHOFFEE56CA,26.0,18.74,見使用執照,鋼筋混凝土造,1982年5月11日,七層,nan
640,RPTNMLNKOHOFFEE78CA,26.0,101.99,住家用,鋼筋混凝土造,1982年7月29日,十一層,七層 陽台 電梯樓梯間 花台
641,RPTNMLNKOHOFFEE78CA,26.0,30.36,見使用執照,鋼筋混凝土造,1982年7月29日,十一層,nan
642,RPPNMLKKOHOFFGE28CA,40.0,70.55,住家用,鋼筋混凝土造,1968年5月23日,五層,一層
643,RPUNMLKKOHOFFGE78CA,3.0,165.67,店舖、集合住宅、門廊,鋼筋混凝土,105年2月23日,十五層,一層 陽台 見其他登記事項
644,RPUNMLKKOHOFFGE78CA,3.0,85.76,本共有部分之項目有防空避難室兼停車空間、門廳兼梯廳、門廊兼外廊、管委會使用空間、車道、樓梯間、機械室、升降機間、水箱等項。,鋼筋混凝土,105年2月23日,十五層,nan
645,RPPOMLKLOHOFFIE68CA,16.0,162.69,住商用,鋼筋混凝土造,1992年6月2日,四層,一層 二層 三層 四層 陽台
646,RPQNMLSJOHOFFIE66CA,32.0,103.65,住家用,鋼筋混凝土造,1976年4月7日,三層,一層 二層 三層 陽台 屋頂突出物
647,RPSNMLQJOHOFFIE66CA,22.0,71.75,住商用,鋼筋混凝土造,1986年9月1日,四層,一層 二層 三層 四層 陽台 屋頂突出物
648,RPROMLRLOHOFFIE96CA,23.0,237.26,農舍,鋼筋混凝土造,1985年3月9日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
649,RPSOMLNKOHOFFLE86CA,38.0,97.76,住家用,加強磚造,1969年10月16日,二層,一層 二層 騎樓
650,RPSRMLKKOHOFFEE88DA,23.0,97.04,住家用,鋼筋混凝土造,1985年10月28日,二十三層,六層 陽台 花台
651,RPSRMLKKOHOFFEE88DA,23.0,27.7,見使用執照,鋼筋混凝土造,1985年10月28日,二十三層,nan
652,RPPNMLMJOHOFFFE58CD,21.0,56.91,住家用,鋼筋混凝土造,1987年4月30日,十七層,八層 陽台
653,RPPNMLMJOHOFFFE58CD,nan,22.43,共有部份,鋼筋混凝土造,nan,十七層,nan
654,RPOOMLLKOHOFFLE98DA,14.0,115.54,住家用,鋼筋混凝土造,1994年5月12日,四層,一層 二層 三層 四層 陽台 見其他登記事項
655,RPQNMLOJOHOFFDE68CD,25.0,108.75,住家用,鋼筋混凝土造,1983年9月26日,十二層,十層 陽台 電梯樓梯間 雨遮
656,RPQNMLOJOHOFFDE68CD,25.0,26.0,見使用執照,鋼筋混凝土造,1983年9月26日,十二層,nan
657,RPOOMLNKOHOFFGE68DA,1.0,105.85,集合住宅,鋼筋混凝土造,101年6月5日,十四層,十四層 陽台
