,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
155,仁愛區,房地(土地+建物),基隆市仁愛區龍安街１９８巷４弄２６號,71.0,住,nan,nan,1080624,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,770716.0,92.66,4,3,2,有,無,3000000,32376.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPPNMLNLPHOFFBC08CA,80.88,5.89,5.89,nan,nan
156,安樂區,房地(土地+建物),基隆市安樂區安和一街１３７巷２之１號,43.5,其他,nan,nan,1080607,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710624.0,91.22,3,1,1,有,無,3000000,32888.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSOMLPLPHOFFCC78CA,81.23,0.0,9.99,nan,nan
157,中正區,房地(土地+建物)+車位,基隆市中正區調和街２９６之１號,44.04,住,nan,nan,1051209,土地1建物1車位1,夾層，地下一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212.0,179.92,1,1,1,有,有,12530000,71772.0,坡道平面,17.88,900000,nan,RPRPMLOKQHOFFBC58CA,105.54,0.0,0.0,nan,nan
158,安樂區,房地(土地+建物)+車位,基隆市安樂區中和路８５巷４２號９樓之３,28.73,其他,nan,nan,1080626,土地7建物1車位1,九層，十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860508.0,134.67,2,2,2,有,有,4200000,31187.0,坡道機械,0.0,0,nan,RPRNMLOJQHOFFCC38CA,85.25,0.8,6.18,nan,nan
159,信義區,房地(土地+建物)+車位,基隆市信義區孝東路98之2號五樓,24.21,住,nan,nan,1080607,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,198.16,3,2,2,有,有,10560000,58631.0,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPRNMLMKQHOFFBC18CA,108.05,0.0,11.4,nan,nan
160,信義區,房地(土地+建物)+車位,基隆市信義區孝東路106號四樓,26.78,住,nan,nan,1080602,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,217.12,3,2,2,有,有,11600000,58236.0,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPSNMLMKQHOFFBC28CA,119.51,1.16,12.66,nan,nan
161,中正區,房地(土地+建物),基隆市中正區中正路814之2號,38.0,住,nan,nan,1080705,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700407.0,95.12,2,2,1,有,無,2400000,25231.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSOMLMLQHOFFBC48CA,95.12,0.0,0.0,nan,nan
162,七堵區,房地(土地+建物),基隆市七堵區明德二路1巷8號,33.4,住,nan,nan,1080623,土地2建物1車位0,一層，停車場,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700812.0,76.93,3,2,1,有,無,4500000,58495.0,nan,0.0,0,含增建或未登記建物。；,RPSOMLTLPHOFFCC56CA,76.93,0.0,0.0,nan,nan
163,中正區,房地(土地+建物),基隆市中正區義二路１８５號,12.25,商,nan,nan,1080704,土地2建物1車位0,一層，騎樓，夾層,六層,店面(店鋪),住商用,鋼筋混凝土加強磚造,660715.0,88.53,2,2,2,有,無,9000000,101660.0,nan,0.0,0,有夾層增建,RPPNMLOKQHOFFBC18CA,88.53,0.0,0.0,nan,nan
164,仁愛區,土地,新店段一小段42地號,24.02,商,nan,nan,1080618,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,6000000,249792.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWNMLSJQHOFFBC66DA,0.0,0.0,0.0,nan,nan
165,安樂區,房地(土地+建物)+車位,基隆市安樂區基金二路１巷１７４之４號１６樓,54.13,住,nan,nan,1080626,土地1建物1車位2,十六層，十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811103.0,420.42,6,3,4,有,有,11500000,27354.0,坡道平面,0.0,0,nan,RPUOMLKMPHOFFCC58CA,282.45,40.71,17.63,nan,nan
166,信義區,房地(土地+建物)+車位,基隆市信義區孝東路122之3號七樓,19.09,住,nan,nan,1080609,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,174.85,3,2,2,有,有,9700000,62280.0,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPTNMLMKQHOFFBC38CA,83.26,1.09,11.38,nan,nan
